feature_1,feature_2,paired_observations,pearson_correlation,abs_pearson_correlation
usd_inr,chile_open_pit_fuel_mj_per_ton,120,0.9070373278448511,0.9070373278448511
turkey_ppi_nonferrous_metals_index,canada_tsx_composite_lundin_mining,140,0.9069638909759443,0.9069638909759443
indonesia_exports,japan_ppi,138,0.9069282736951562,0.9069282736951562
turkey_ppi_basic_metals_index,usa_sp500_southern_copper,140,0.9068267781337249,0.9068267781337249
usa_dow_jones,hong_kong_hang_seng_zijin_mining,140,0.9067823412726034,0.9067823412726034
poland_wig20_kghm,uk_ftse100_antofagasta,140,0.9066747179333475,0.9066747179333475
australia_asx200,icsg_mine_production_ton,92,0.9066558737753656,0.9066558737753656
usa_sp500,icsg_mine_production_ton,92,0.9066440838845029,0.9066440838845029
japan_10y_yield,canada_tsx_composite,138,0.9064786693620412,0.9064786693620412
gold_usd_per_troy_ounce,turkey_usd_try_monthly_average,139,0.9064727858043303,0.9064727858043303
turkey_domestic_ppi_index,europe_ev_sales_units,132,0.9064564022738066,0.9064564022738066
japan_10y_yield,germany_dax,138,0.9063962635845855,0.9063962635845855
usa_sp500_southern_copper,rest_of_world_ev_stock_units,132,0.9062383740800356,0.9062383740800356
usd_cdf,world_copper_refinery_production_ton,96,0.9061097502439118,0.9061097502439118
turkey_cpi_index,usa_dow_jones,140,0.906058086551023,0.906058086551023
euro_area_copper_production_ppi,china_ev_sales_units,132,0.9060579206006816,0.9060579206006816
japan_ppi,world_copper_reserves_ton,96,0.9059973347792205,0.9059973347792205
germany_10y_bund_yield,icsg_refined_production_ton,90,0.9059051298249253,0.9059051298249253
global_dry_bulk_export,global_dry_bulk_portcalls,92,0.9058660719325901,0.9058660719325901
germany_dax,peru_bvl_general,139,0.9058575268892681,0.9058575268892681
canada_tsx_composite_capstone_copper,rest_of_world_ev_sales_units,132,0.9058216476464235,0.9058216476464235
usa_dow_jones,usa_sp500_freeport_mcmoran,140,0.905653705970729,0.905653705970729
global_dry_bulk_portcalls,global_portcalls,92,0.9055880294158104,0.9055880294158104
canada_tsx_composite_capstone_copper,canada_tsx_composite_teck_resources,140,0.9055290598928996,0.9055290598928996
usd_krw,europe_ev_stock_units,132,0.9054973067891345,0.9054973067891345
australia_asx200,usa_ev_stock_units,132,0.9054904393031017,0.9054904393031017
turkey_ppi_nonferrous_metal_ores_index,icsg_refined_usage_ton,92,0.9054620231320797,0.9054620231320797
india_nifty50,usa_sp500_freeport_mcmoran,140,0.9054594917182809,0.9054594917182809
usd_krw,global_ev_sales_units,132,0.9053049290376807,0.9053049290376807
usd_cdf,usa_ev_sales_units,132,0.9052998191302215,0.9052998191302215
shfe_pre_settlement_cny_per_ton,japan_ppi,127,0.905259888615442,0.905259888615442
turkey_domestic_ppi_index,chile_ipsa,140,0.9052025130090049,0.9052025130090049
usd_inr,china_ev_stock_units,132,0.9051867010574485,0.9051867010574485
gold_usd_per_troy_ounce,world_copper_refinery_production_ton,96,0.9051526354332613,0.9051526354332613
europe_ev_sales_units,rest_of_world_ev_stock_units,132,0.9051382282848149,0.9051382282848149
gold_usd_per_troy_ounce,boj_call_rate,139,0.9050591949987388,0.9050591949987388
uk_ftse100_antofagasta,global_wind_capacity_mw,132,0.9050231149448197,0.9050231149448197
shfe_settlement_cny_per_ton,japan_ppi,127,0.9049756085626339,0.9049756085626339
shfe_close_cny_per_ton,japan_ppi,127,0.9049014294904679,0.9049014294904679
usd_idr,usa_sp500,139,0.9047909344316264,0.9047909344316264
usd_jpy,china_ev_sales_units,132,0.9047378538503735,0.9047378538503735
us_10y_treasury_yield,usd_jpy,140,0.9047198852234763,0.9047198852234763
turkey_unemployment_rate_percent,icsg_refined_production_ton,91,-0.9047099552917937,0.9047099552917937
chile_concentrator_electricity_mj_per_ton,usa_ev_sales_units,120,0.9046570218304754,0.9046570218304754
shfe_pre_settlement_cny_per_ton,aluminum_cash_usd_per_ton,128,0.9045681789657896,0.9045681789657896
turkey_cpi_index,chile_copper_fuel_consumption_tj,120,0.9045313789398919,0.9045313789398919
turkey_eur_try_monthly_average,chile_copper_total_energy_consumption_tj,120,0.9045134177829786,0.9045134177829786
australia_asx200,chile_copper_total_energy_consumption_tj,120,0.904500888232449,0.904500888232449
chile_copper_total_energy_consumption_tj,chile_open_pit_fuel_mj_per_ton,120,0.9044584001041795,0.9044584001041795
shfe_close_cny_per_ton,australia_asx200_rio_tinto,128,0.9044224340951168,0.9044224340951168
turkey_ppi_motor_vehicles_index,chile_ipsa,140,0.9044185163062507,0.9044185163062507
chile_copper_total_energy_consumption_tj,rest_of_world_ev_sales_units,120,0.904364698211915,0.904364698211915
shfe_settlement_cny_per_ton,australia_asx200_rio_tinto,128,0.9043583608390267,0.9043583608390267
shfe_settlement_cny_per_ton,aluminum_cash_usd_per_ton,128,0.9042875756095814,0.9042875756095814
shfe_pre_settlement_cny_per_ton,australia_asx200_rio_tinto,128,0.9042784215157927,0.9042784215157927
shfe_close_cny_per_ton,aluminum_cash_usd_per_ton,128,0.9041413419317152,0.9041413419317152
silver_usd_per_troy_ounce,canada_tsx_composite,139,0.9041313120864016,0.9041313120864016
china_refined_copper_production_ton,chile_open_pit_fuel_mj_per_ton,101,0.904114212844425,0.904114212844425
source_value_10000_ton,chile_open_pit_fuel_mj_per_ton,101,0.904114212844425,0.904114212844425
turkey_ppi_nonferrous_metal_ores_index,icsg_refined_production_ton,92,0.9040985597263995,0.9040985597263995
japan_ppi,chile_open_pit_fuel_mj_per_ton,120,0.9040547057703855,0.9040547057703855
m2_money_supply,india_nifty50,139,0.9040389407331709,0.9040389407331709
euro_area_copper_production_ppi,peru_mining_employment,72,0.903889608790069,0.903889608790069
turkey_ppi_electrical_equipment_index,europe_ev_sales_units,132,0.9038324646845767,0.9038324646845767
gold_usd_per_troy_ounce,europe_ev_stock_units,132,0.9037129528388252,0.9037129528388252
usa_nasdaq_composite,china_ev_sales_units,132,0.9036742668137402,0.9036742668137402
usd_krw,global_ev_stock_units,132,0.9035708991678185,0.9035708991678185
usa_nasdaq_composite,australia_asx200_rio_tinto,140,0.9035530721564449,0.9035530721564449
usa_sp500_southern_copper,usa_ev_sales_units,132,0.9035192591059497,0.9035192591059497
world_copper_reserves_ton,global_renewable_capacity_mw,96,0.9035110576951146,0.9035110576951146
aluminum_cash_usd_per_ton,euro_area_copper_production_ppi,138,0.9034803747885225,0.9034803747885225
us_ppi,global_ev_sales_units,132,0.9032906270845288,0.9032906270845288
australia_asx200,japan_nikkei225,140,0.9032497698541351,0.9032497698541351
usd_cdf,usa_ev_stock_units,132,0.9032419721399693,0.9032419721399693
world_copper_reserves_ton,global_ev_sales_units,96,0.9032232606565475,0.9032232606565475
turkey_cpi_index,usa_ev_sales_units,132,0.9031638177117705,0.9031638177117705
usd_cdf,global_ev_sales_share_percent,132,0.9029527959183062,0.9029527959183062
tin_cash_usd_per_ton,usa_sp500_freeport_mcmoran,140,0.9029497513807808,0.9029497513807808
m2_money_supply,usd_inr,139,0.9029174400145497,0.9029174400145497
shfe_close_cny_per_ton,turkey_ppi_nonferrous_metals_index,128,0.9028078652927871,0.9028078652927871
shfe_settlement_cny_per_ton,turkey_ppi_nonferrous_metals_index,128,0.9027798724453382,0.9027798724453382
turkey_ppi_motor_vehicles_index,australia_asx200,140,0.9027092604171938,0.9027092604171938
usd_inr,euro_area_copper_production_ppi,138,0.9026964778892548,0.9026964778892548
platinum_usd_per_troy_ounce,canada_tsx_composite_hudbay_minerals,139,0.9026356858300987,0.9026356858300987
shfe_pre_settlement_cny_per_ton,turkey_ppi_nonferrous_metals_index,128,0.9026079265563797,0.9026079265563797
usa_sp500_southern_copper,chile_copper_total_energy_consumption_tj,120,0.902607350716075,0.902607350716075
turkey_usd_try_monthly_average,usa_sp500_southern_copper,140,0.9025652534988039,0.9025652534988039
shfe_close_cny_per_ton,turkey_eur_try_monthly_average,128,0.9024635877401457,0.9024635877401457
shfe_settlement_cny_per_ton,turkey_eur_try_monthly_average,128,0.9024317831578583,0.9024317831578583
peru_bvl_general,global_renewable_capacity_mw,132,0.9023834307818553,0.9023834307818553
indonesia_exports,usa_sp500_freeport_mcmoran,138,0.9023760410563341,0.9023760410563341
shfe_pre_settlement_cny_per_ton,turkey_eur_try_monthly_average,128,0.9023495619926298,0.9023495619926298
chile_ipsa,uk_ftse100_antofagasta,140,0.902316999614973,0.902316999614973
gold_usd_per_troy_ounce,canada_tsx_composite_capstone_copper,139,0.9022737675970317,0.9022737675970317
germany_dax,uk_ftse100,140,0.9021886200247464,0.9021886200247464
usa_nasdaq_composite,usa_sp500_freeport_mcmoran,140,0.9020378803800141,0.9020378803800141
uk_ftse100_antofagasta,usa_sp500_freeport_mcmoran,140,0.90203572856714,0.90203572856714
global_dry_bulk_export,global_export,92,0.9018850053093541,0.9018850053093541
canada_tsx_composite,india_nifty50,140,0.9017857804369005,0.9017857804369005
canada_tsx_composite_hudbay_minerals,usa_nyse_hecla_mining,140,0.9017754613587949,0.9017754613587949
turkey_cpi_index,world_copper_mine_production_ton,120,0.9017605094415064,0.9017605094415064
turkey_ppi_wire_cable_index,canada_tsx_composite_teck_resources,140,0.9017513173560768,0.9017513173560768
japan_ppi,germany_dax,139,0.9016876565015696,0.9016876565015696
usd_cdf,europe_ev_stock_units,132,0.9016797524548391,0.9016797524548391
china_refined_copper_production_ton,australia_asx200,115,0.9015924118539863,0.9015924118539863
source_value_10000_ton,australia_asx200,115,0.9015924118539856,0.9015924118539856
germany_10y_bund_yield,turkey_bist100,138,0.9015744246088596,0.9015744246088596
usd_krw,global_ev_sales_share_percent,132,0.901541890346699,0.901541890346699
world_copper_reserves_ton,usa_ev_stock_units,96,0.9015265543464724,0.9015265543464724
turkey_ppi_electrical_equipment_index,australia_asx200,140,0.9015224279107431,0.9015224279107431
usd_krw,usa_ev_stock_units,132,0.9014437493355485,0.9014437493355485
usd_idr,turkey_bist100,139,0.901232718301213,0.901232718301213
turkey_bist100,global_wind_capacity_mw,132,0.9011645010522571,0.9011645010522571
turkey_eur_try_monthly_average,chile_ipsa,140,0.9010918529864244,0.9010918529864244
tin_cash_usd_per_ton,canada_tsx_composite,140,0.9010309775047476,0.9010309775047476
uk_ftse100_antofagasta,global_renewable_capacity_mw,132,0.9009489438454878,0.9009489438454878
australia_asx200,china_ev_sales_units,132,0.9009162425596272,0.9009162425596272
nickel_stock_ton,chile_sulfuric_acid_production_ton,120,0.9008534011008016,0.9008534011008016
us_cpi_index,usa_sp500_freeport_mcmoran,138,0.9007363433525145,0.9007363433525145
japan_ppi,japan_nikkei225,139,0.9007357731006715,0.9007357731006715
gold_usd_per_troy_ounce,global_wind_capacity_mw,132,0.9006476059680669,0.9006476059680669
euro_area_hicp,usa_nasdaq_composite,139,0.9006123319347015,0.9006123319347015
euro_area_copper_production_ppi,global_renewable_capacity_mw,132,0.9006011093836295,0.9006011093836295
turkey_ppi_wire_cable_index,australia_asx200,140,0.9004341073003135,0.9004341073003135
china_refined_copper_production_ton,usd_idr,115,0.9004249859638009,0.9004249859638009
source_value_10000_ton,usd_idr,115,0.9004249859638009,0.9004249859638009
turkey_domestic_ppi_index,australia_asx200,140,0.9004243914140688,0.9004243914140688
shfe_pre_settlement_cny_per_ton,global_ev_sales_units,120,0.9001781906989487,0.9001781906989487
shfe_close_cny_per_ton,global_ev_sales_units,120,0.9001391179058087,0.9001391179058087
china_refined_copper_production_ton,world_copper_reserves_ton,80,0.9001378135640458,0.9001378135640458
source_value_10000_ton,world_copper_reserves_ton,80,0.9001378135640453,0.9001378135640453
shfe_settlement_cny_per_ton,global_ev_sales_units,120,0.9001247496621649,0.9001247496621649
usd_idr,usd_krw,139,0.9000673419625052,0.9000673419625052
